nodeId,channelId,prevRank,myRank,nextRank,pid,commId
007056,5,20,23,22,203361,0x9bb79b7391685e09
007056,6,21,23,20,203361,0x9bb79b7391685e09
007056,7,17,23,22,203361,0x9bb79b7391685e09
007083,0,32,33,34,244846,0x9bb79b7391685e09
007083,1,30,33,32,244846,0x9bb79b7391685e09
007083,2,34,33,35,244846,0x9bb79b7391685e09
007083,3,32,33,39,244846,0x9bb79b7391685e09
007083,4,32,33,34,244846,0x9bb79b7391685e09
007083,5,30,33,32,244846,0x9bb79b7391685e09
007083,6,34,33,35,244846,0x9bb79b7391685e09
007083,7,32,33,39,244846,0x9bb79b7391685e09
007097,0,48,49,50,5163,0x9bb79b7391685e09
007097,1,46,49,48,5163,0x9bb79b7391685e09
007097,2,50,49,51,5163,0x9bb79b7391685e09
007097,3,48,49,55,5163,0x9bb79b7391685e09
007097,4,48,49,50,5163,0x9bb79b7391685e09
007097,5,46,49,48,5163,0x9bb79b7391685e09
007097,6,50,49,51,5163,0x9bb79b7391685e09
007097,7,48,49,55,5163,0x9bb79b7391685e09
007083,0,34,35,36,244851,0x9bb79b7391685e09
007083,1,32,35,34,244851,0x9bb79b7391685e09
007083,2,33,35,32,244851,0x9bb79b7391685e09
007083,3,29,35,34,244851,0x9bb79b7391685e09
007083,4,34,35,36,244851,0x9bb79b7391685e09
007083,5,32,35,34,244851,0x9bb79b7391685e09
007083,6,33,35,32,244851,0x9bb79b7391685e09
007083,7,29,35,34,244851,0x9bb79b7391685e09
007126,0,59,60,61,53614,0x9bb79b7391685e09
007126,1,61,60,63,53614,0x9bb79b7391685e09
007126,2,63,60,2,53614,0x9bb79b7391685e09
007126,3,62,60,61,53614,0x9bb79b7391685e09
007126,4,59,60,61,53614,0x9bb79b7391685e09
007126,5,61,60,63,53614,0x9bb79b7391685e09
007126,6,63,60,2,53614,0x9bb79b7391685e09
007126,7,62,60,61,53614,0x9bb79b7391685e09
007029,0,2,3,4,201760,0x9bb79b7391685e09
007029,1,0,3,2,201760,0x9bb79b7391685e09
007029,2,1,3,0,201760,0x9bb79b7391685e09
007029,3,61,3,2,201760,0x9bb79b7391685e09
007029,4,2,3,4,201760,0x9bb79b7391685e09
